# Array shape: (40, 10, 4)
6.261901492543234582e+00 3.175423152571289265e+00 5.486528532022931851e-03 2.089440839755816341e+02
6.261901492543234582e+00 3.175423152571289265e+00 5.486528532022931851e-03 2.089440839755816341e+02
6.261901492543234582e+00 3.175423152571289265e+00 5.486528532022931851e-03 2.089440839755816341e+02
6.224729951973644759e+00 3.157964124109424287e+00 5.203877020282073745e-03 2.137779440478740582e+02
6.224729951973644759e+00 3.157964124109424287e+00 5.203877020282073745e-03 2.137779440478740582e+02
# Next walker
5.898751245133560417e+00 3.149254986509813836e+00 5.345922500966294837e-03 2.042145618788271975e+02
5.898751245133560417e+00 3.149254986509813836e+00 5.345922500966294837e-03 2.042145618788271975e+02
5.898751245133560417e+00 3.149254986509813836e+00 5.345922500966294837e-03 2.042145618788271975e+02
5.898751245133560417e+00 3.149254986509813836e+00 5.345922500966294837e-03 2.042145618788271975e+02
5.898751245133560417e+00 3.149254986509813836e+00 5.345922500966294837e-03 2.042145618788271975e+02
5.898751245133560417e+00 3.149254986509813836e+00 5.345922500966294837e-03 2.042145618788271975e+02
5.914238267072903454e+00 3.145473105572244688e+00 5.349732166324488308e-03 2.007291017376748812e+02
5.914199803689859536e+00 3.145446151699352377e+00 5.349603985229230314e-03 2.007331918729186384e+02
5.914199803689859536e+00 3.145446151699352377e+00 5.349603985229230314e-03 2.007331918729186384e+02
5.914199803689859536e+00 3.145446151699352377e+00 5.349603985229230314e-03 2.007331918729186384e+02
# Next walker
5.746431756915267641e+00 3.114349937945593894e+00 5.143485478606152697e-03 2.210269828173258020e+02
5.782701258494434171e+00 3.111982982802675046e+00 5.177754648896902914e-03 2.228143045227105858e+02
5.627343916879458341e+00 3.130586618326213877e+00 5.329155606169166427e-03 2.193884457486159363e+02
5.627343916879458341e+00 3.130586618326213877e+00 5.329155606169166427e-03 2.193884457486159363e+02
5.702286629369261561e+00 3.140967432045222107e+00 5.319778583247967985e-03 2.194484989539209323e+02
5.702286629369261561e+00 3.140967432045222107e+00 5.319778583247967985e-03 2.194484989539209323e+02
5.552279296793634522e+00 3.163805848167725365e+00 5.041853532732913125e-03 2.177565246376863115e+02
5.552279296793634522e+00 3.163805848167725365e+00 5.041853532732913125e-03 2.177565246376863115e+02
5.552279296793634522e+00 3.163805848167725365e+00 5.041853532732913125e-03 2.177565246376863115e+02
5.552279296793634522e+00 3.163805848167725365e+00 5.041853532732913125e-03 2.177565246376863115e+02
# Next walker
5.754509361587396121e+00 2.985343003815825735e+00 5.183884694727941556e-03 2.169080681706152518e+02
5.754509361587396121e+00 2.985343003815825735e+00 5.183884694727941556e-03 2.169080681706152518e+02
5.754509361587396121e+00 2.985343003815825735e+00 5.183884694727941556e-03 2.169080681706152518e+02
5.857743943596574354e+00 3.024772537949540041e+00 5.179908840368575504e-03 2.178193305666331696e+02
5.857743943596574354e+00 3.024772537949540041e+00 5.179908840368575504e-03 2.178193305666331696e+02
5.857743943596574354e+00 3.024772537949540041e+00 5.179908840368575504e-03 2.178193305666331696e+02
5.824171491938808565e+00 3.057344476071361505e+00 5.136959861840934526e-03 2.139280419955603350e+02
6.008689824222182452e+00 3.107118721464434241e+00 5.284315144666954130e-03 2.118271313411684389e+02
6.008689824222182452e+00 3.107118721464434241e+00 5.284315144666954130e-03 2.118271313411684389e+02
6.064755750757983677e+00 3.111093138968434424e+00 5.309297274607617176e-03 2.111319226468487784e+02
# Next walker
6.214635139170627376e+00 3.161800543503579419e+00 4.667790627431876206e-03 2.082813345427819058e+02
6.214635139170627376e+00 3.161800543503579419e+00 4.667790627431876206e-03 2.082813345427819058e+02
6.214635139170627376e+00 3.161800543503579419e+00 4.667790627431876206e-03 2.082813345427819058e+02
6.214640154037090802e+00 3.161803167075504017e+00 4.667968471041403569e-03 2.082851623597708510e+02
6.191745876834761297e+00 3.146987518770123948e+00 4.711345593876051230e-03 2.144850835897943853e+02
6.191745876834761297e+00 3.146987518770123948e+00 4.711345593876051230e-03 2.144850835897943853e+02
6.191745876834761297e+00 3.146987518770123948e+00 4.711345593876051230e-03 2.144850835897943853e+02
6.121948274519979805e+00 3.131785910195068467e+00 4.929813654744933521e-03 2.134716306535295303e+02
6.121948274519979805e+00 3.131785910195068467e+00 4.929813654744933521e-03 2.134716306535295303e+02
6.081425993508324801e+00 3.134565872831081013e+00 4.930430309960857731e-03 2.135322963348474161e+02
# Next walker
6.180703634822352299e+00 3.317911436175168483e+00 4.632103246618712693e-03 2.182725624793951908e+02
6.180703634822352299e+00 3.317911436175168483e+00 4.632103246618712693e-03 2.182725624793951908e+02
6.038695807543424721e+00 3.223877380763068956e+00 4.679463030034357839e-03 2.171071270304717586e+02
6.038695807543424721e+00 3.223877380763068956e+00 4.679463030034357839e-03 2.171071270304717586e+02
5.943003041454002933e+00 3.213767835332463907e+00 4.940908040355306702e-03 2.238302504482540769e+02
5.924940704432591687e+00 3.198953278387805632e+00 5.023172515023980288e-03 2.236559838641713895e+02
5.787103927610191434e+00 3.167002382646818326e+00 5.041048193522968714e-03 2.269088951208433684e+02
5.787103927610191434e+00 3.167002382646818326e+00 5.041048193522968714e-03 2.269088951208433684e+02
5.787103927610191434e+00 3.167002382646818326e+00 5.041048193522968714e-03 2.269088951208433684e+02
5.787103927610191434e+00 3.167002382646818326e+00 5.041048193522968714e-03 2.269088951208433684e+02
# Next walker
6.199402089351218947e+00 3.245986558228374008e+00 5.342833615526582786e-03 2.147996507115715303e+02
6.126394347909628557e+00 3.237372663758359526e+00 5.348736182848231116e-03 2.183517119732301524e+02
6.126394347909628557e+00 3.237372663758359526e+00 5.348736182848231116e-03 2.183517119732301524e+02
6.193110473399053184e+00 3.208954708251886334e+00 5.258365454701755502e-03 2.198418066431525233e+02
6.155074929767323511e+00 3.207837533023790488e+00 5.269333024749261844e-03 2.212524847545227544e+02
6.155074929767323511e+00 3.207837533023790488e+00 5.269333024749261844e-03 2.212524847545227544e+02
6.155074929767323511e+00 3.207837533023790488e+00 5.269333024749261844e-03 2.212524847545227544e+02
6.155717453765082503e+00 3.206771359457287307e+00 5.259556339295121813e-03 2.211339108425154620e+02
6.155717453765082503e+00 3.206771359457287307e+00 5.259556339295121813e-03 2.211339108425154620e+02
6.155717453765082503e+00 3.206771359457287307e+00 5.259556339295121813e-03 2.211339108425154620e+02
# Next walker
5.717810834286555455e+00 3.000520223768482708e+00 4.988180778738885920e-03 2.002633131731519143e+02
5.707872159930063027e+00 3.018150218559473075e+00 5.026191880700206505e-03 1.997851754811039200e+02
5.707872159930063027e+00 3.018150218559473075e+00 5.026191880700206505e-03 1.997851754811039200e+02
5.707872159930063027e+00 3.018150218559473075e+00 5.026191880700206505e-03 1.997851754811039200e+02
5.854622196332484485e+00 3.094754192501685708e+00 4.933064423205586919e-03 2.061921503493908006e+02
5.860104069410385641e+00 3.114808708253370195e+00 4.975094924900115047e-03 2.014925882657615546e+02
5.865566498750462543e+00 3.123544355122128913e+00 4.950488402271042282e-03 1.996021648090930967e+02
5.865566498750462543e+00 3.123544355122128913e+00 4.950488402271042282e-03 1.996021648090930967e+02
5.865566498750462543e+00 3.123544355122128913e+00 4.950488402271042282e-03 1.996021648090930967e+02
5.865566498750462543e+00 3.123544355122128913e+00 4.950488402271042282e-03 1.996021648090930967e+02
# Next walker
6.328426168688333853e+00 3.168744357158114866e+00 5.475924889646365326e-03 2.233556652759169765e+02
6.328426168688333853e+00 3.168744357158114866e+00 5.475924889646365326e-03 2.233556652759169765e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.236952124751994120e+00 3.173475872694515587e+00 5.459224117917632624e-03 2.253157535390269572e+02
6.034882266639177928e+00 3.116680804968407159e+00 5.268310390781449741e-03 2.216127382679901245e+02
# Next walker
5.465938583218033386e+00 3.149914485086665827e+00 5.486450535209283497e-03 2.158292198197888752e+02
5.465938583218033386e+00 3.149914485086665827e+00 5.486450535209283497e-03 2.158292198197888752e+02
5.465938583218033386e+00 3.149914485086665827e+00 5.486450535209283497e-03 2.158292198197888752e+02
5.465938583218033386e+00 3.149914485086665827e+00 5.486450535209283497e-03 2.158292198197888752e+02
5.465938583218033386e+00 3.149914485086665827e+00 5.486450535209283497e-03 2.158292198197888752e+02
5.698316260259444377e+00 3.169446212580340649e+00 5.413238226820169322e-03 2.176579518462216924e+02
5.698316260259444377e+00 3.169446212580340649e+00 5.413238226820169322e-03 2.176579518462216924e+02
5.698316260259444377e+00 3.169446212580340649e+00 5.413238226820169322e-03 2.176579518462216924e+02
5.698316260259444377e+00 3.169446212580340649e+00 5.413238226820169322e-03 2.176579518462216924e+02
5.730297137858321399e+00 3.165449482152847605e+00 5.223678508019160421e-03 2.181971899563345403e+02
# Next walker
5.763577590415864371e+00 3.118453409761819728e+00 5.264318665273570209e-03 2.172315614767658758e+02
5.763577590415864371e+00 3.118453409761819728e+00 5.264318665273570209e-03 2.172315614767658758e+02
5.763577590415864371e+00 3.118453409761819728e+00 5.264318665273570209e-03 2.172315614767658758e+02
5.757566850927016588e+00 3.176588936222739079e+00 5.086267684235769825e-03 2.143987113527338124e+02
5.757566850927016588e+00 3.176588936222739079e+00 5.086267684235769825e-03 2.143987113527338124e+02
5.757566850927016588e+00 3.176588936222739079e+00 5.086267684235769825e-03 2.143987113527338124e+02
5.744992591492119161e+00 3.174076193692319414e+00 4.907357473515202954e-03 2.003520826706283344e+02
5.744992591492119161e+00 3.174076193692319414e+00 4.907357473515202954e-03 2.003520826706283344e+02
5.698135163392485047e+00 3.173689911698246213e+00 4.894196267131857396e-03 1.994111247298170895e+02
5.698135163392485047e+00 3.173689911698246213e+00 4.894196267131857396e-03 1.994111247298170895e+02
# Next walker
5.777511329449893651e+00 2.894618834810947838e+00 4.759852379256458016e-03 2.031354323258307772e+02
5.777511329449893651e+00 2.894618834810947838e+00 4.759852379256458016e-03 2.031354323258307772e+02
5.778615079948682620e+00 2.896992203487313233e+00 4.759931444633196812e-03 2.035153220118867239e+02
5.778615079948682620e+00 2.896992203487313233e+00 4.759931444633196812e-03 2.035153220118867239e+02
5.826352132860728616e+00 3.036312347157172020e+00 4.847378620742743074e-03 2.138154838870872538e+02
5.826352132860728616e+00 3.036312347157172020e+00 4.847378620742743074e-03 2.138154838870872538e+02
5.826352132860728616e+00 3.036312347157172020e+00 4.847378620742743074e-03 2.138154838870872538e+02
5.826352132860728616e+00 3.036312347157172020e+00 4.847378620742743074e-03 2.138154838870872538e+02
5.826352132860728616e+00 3.036312347157172020e+00 4.847378620742743074e-03 2.138154838870872538e+02
5.826352132860728616e+00 3.036312347157172020e+00 4.847378620742743074e-03 2.138154838870872538e+02
# Next walker
6.343223132009265797e+00 3.388548953891517446e+00 5.484866892015535789e-03 2.054897378957049341e+02
5.934052338599386189e+00 3.320019864512590235e+00 5.186172072253207935e-03 2.101485139926095371e+02
5.934052338599386189e+00 3.320019864512590235e+00 5.186172072253207935e-03 2.101485139926095371e+02
5.934052338599386189e+00 3.320019864512590235e+00 5.186172072253207935e-03 2.101485139926095371e+02
5.946267718970103644e+00 3.312809370712854751e+00 5.139606602904146435e-03 2.083646818705074111e+02
6.009493565443150942e+00 3.265486948613117502e+00 5.168167917750272032e-03 2.107224482670483496e+02
6.009493565443150942e+00 3.265486948613117502e+00 5.168167917750272032e-03 2.107224482670483496e+02
6.009493565443150942e+00 3.265486948613117502e+00 5.168167917750272032e-03 2.107224482670483496e+02
6.009493565443150942e+00 3.265486948613117502e+00 5.168167917750272032e-03 2.107224482670483496e+02
6.009493565443150942e+00 3.265486948613117502e+00 5.168167917750272032e-03 2.107224482670483496e+02
# Next walker
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.323143935141855465e+00 3.112184275172108272e+00 5.418758636515354395e-03 2.044629749667597025e+02
6.324212226918592528e+00 3.111901318030894981e+00 5.424510042174957546e-03 2.043814932739135770e+02
6.324212226918592528e+00 3.111901318030894981e+00 5.424510042174957546e-03 2.043814932739135770e+02
6.324212226918592528e+00 3.111901318030894981e+00 5.424510042174957546e-03 2.043814932739135770e+02
# Next walker
5.311306766122930512e+00 3.215720663093733389e+00 4.731567590397364569e-03 2.172390303105722182e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
5.310832285256952723e+00 3.215748985092466317e+00 4.731601089786424165e-03 2.172437354160154541e+02
# Next walker
5.391347150868861071e+00 3.439928052971711558e+00 4.812448968164029402e-03 2.104089671726877668e+02
5.408960854980778166e+00 3.371445480479253742e+00 4.971604836325005904e-03 2.116888826178150396e+02
5.738286114931331561e+00 3.314846305362175283e+00 5.055910982056940374e-03 2.076500953189677432e+02
5.738286114931331561e+00 3.314846305362175283e+00 5.055910982056940374e-03 2.076500953189677432e+02
5.804505640985934356e+00 3.293571280378074562e+00 5.001981830403042298e-03 2.077383780561810624e+02
5.804505640985934356e+00 3.293571280378074562e+00 5.001981830403042298e-03 2.077383780561810624e+02
5.804505640985934356e+00 3.293571280378074562e+00 5.001981830403042298e-03 2.077383780561810624e+02
5.804505640985934356e+00 3.293571280378074562e+00 5.001981830403042298e-03 2.077383780561810624e+02
5.806717387175146960e+00 3.276696586054207216e+00 4.970273609533094016e-03 2.094536261885608042e+02
5.806717387175146960e+00 3.276696586054207216e+00 4.970273609533094016e-03 2.094536261885608042e+02
# Next walker
5.680748239634943353e+00 3.174010323197375527e+00 4.809438521143572821e-03 2.250344277550011611e+02
5.570046840937805221e+00 3.158270704709555510e+00 4.675473466010625356e-03 2.266944579233371257e+02
5.570046840937805221e+00 3.158270704709555510e+00 4.675473466010625356e-03 2.266944579233371257e+02
5.570046840937805221e+00 3.158270704709555510e+00 4.675473466010625356e-03 2.266944579233371257e+02
5.805812349815193230e+00 3.147297430559924614e+00 4.708722832460167027e-03 2.245916919773530935e+02
5.805812349815193230e+00 3.147297430559924614e+00 4.708722832460167027e-03 2.245916919773530935e+02
5.805812349815193230e+00 3.147297430559924614e+00 4.708722832460167027e-03 2.245916919773530935e+02
5.805812349815193230e+00 3.147297430559924614e+00 4.708722832460167027e-03 2.245916919773530935e+02
5.805812349815193230e+00 3.147297430559924614e+00 4.708722832460167027e-03 2.245916919773530935e+02
5.805812349815193230e+00 3.147297430559924614e+00 4.708722832460167027e-03 2.245916919773530935e+02
# Next walker
6.318860827208377273e+00 3.389558223154855110e+00 4.885488577960173974e-03 2.155643311062379155e+02
6.287441388968628253e+00 3.320899349472581807e+00 4.819862267975379144e-03 2.133688295457883157e+02
6.263526297617405092e+00 3.308406841658975139e+00 4.828376162933125867e-03 2.128083195815529223e+02
6.257135377925840736e+00 3.275956801128111273e+00 4.980091086980339456e-03 2.158162779618417346e+02
6.257135377925840736e+00 3.275956801128111273e+00 4.980091086980339456e-03 2.158162779618417346e+02
6.257135377925840736e+00 3.275956801128111273e+00 4.980091086980339456e-03 2.158162779618417346e+02
6.257135377925840736e+00 3.275956801128111273e+00 4.980091086980339456e-03 2.158162779618417346e+02
6.257135377925840736e+00 3.275956801128111273e+00 4.980091086980339456e-03 2.158162779618417346e+02
6.257135377925840736e+00 3.275956801128111273e+00 4.980091086980339456e-03 2.158162779618417346e+02
6.253732752064708578e+00 3.273635592377379666e+00 4.989467296389898769e-03 2.159946874028701984e+02
# Next walker
6.004867300527219953e+00 3.278219214151085747e+00 4.916222890235888952e-03 1.998072884246255967e+02
6.004867300527219953e+00 3.278219214151085747e+00 4.916222890235888952e-03 1.998072884246255967e+02
6.004867300527219953e+00 3.278219214151085747e+00 4.916222890235888952e-03 1.998072884246255967e+02
6.004867300527219953e+00 3.278219214151085747e+00 4.916222890235888952e-03 1.998072884246255967e+02
6.004867300527219953e+00 3.278219214151085747e+00 4.916222890235888952e-03 1.998072884246255967e+02
5.972200093781180108e+00 3.233951706013399097e+00 4.903624801153541601e-03 2.023707043141151019e+02
5.972200093781180108e+00 3.233951706013399097e+00 4.903624801153541601e-03 2.023707043141151019e+02
6.050649171401587090e+00 3.202877275066218221e+00 4.834918737904671075e-03 2.066994683054001030e+02
6.050649171401587090e+00 3.202877275066218221e+00 4.834918737904671075e-03 2.066994683054001030e+02
6.050649171401587090e+00 3.202877275066218221e+00 4.834918737904671075e-03 2.066994683054001030e+02
# Next walker
6.154052308157405449e+00 3.243391040795780000e+00 5.162345712517007676e-03 2.025512115566238833e+02
6.154052308157405449e+00 3.243391040795780000e+00 5.162345712517007676e-03 2.025512115566238833e+02
6.154052308157405449e+00 3.243391040795780000e+00 5.162345712517007676e-03 2.025512115566238833e+02
6.154052308157405449e+00 3.243391040795780000e+00 5.162345712517007676e-03 2.025512115566238833e+02
6.154052308157405449e+00 3.243391040795780000e+00 5.162345712517007676e-03 2.025512115566238833e+02
6.154052308157405449e+00 3.243391040795780000e+00 5.162345712517007676e-03 2.025512115566238833e+02
5.991851848961708527e+00 3.176111245339370281e+00 4.976694732664132745e-03 2.053093367923199253e+02
